cell_id,cell_state,dataset,n_genes,n_tokens,label
4075-1,quiescent,CAREBANK,915,915,0
4076-1,quiescent,CAREBANK,2048,2048,0
4077-1,quiescent,CAREBANK,2048,2048,0
4078-1,quiescent,CAREBANK,1054,1054,0
4079-1,quiescent,CAREBANK,701,701,0
4080-1,quiescent,CAREBANK,2048,2048,0
4081-1,quiescent,CAREBANK,2048,2048,0
4082-1,quiescent,CAREBANK,2048,2048,0
4083-1,quiescent,CAREBANK,1396,1396,0
4084-1,quiescent,CAREBANK,1328,1328,0
4085-1,quiescent,CAREBANK,2048,2048,0
4088-1,quiescent,CAREBANK,1542,1542,0
4089-1,quiescent,CAREBANK,2048,2048,0
4090-1,quiescent,CAREBANK,2048,2048,0
4091-1,quiescent,CAREBANK,2048,2048,0
4092-1,quiescent,CAREBANK,2048,2048,0
4093-1,quiescent,CAREBANK,2048,2048,0
4094-1,quiescent,CAREBANK,2048,2048,0
4095-1,quiescent,CAREBANK,784,784,0
4097-1,quiescent,CAREBANK,1982,1982,0
4098-1,quiescent,CAREBANK,1008,1008,0
4099-1,quiescent,CAREBANK,1606,1606,0
4100-1,quiescent,CAREBANK,2048,2048,0
4101-1,quiescent,CAREBANK,2048,2048,0
4102-1,quiescent,CAREBANK,976,976,0
4103-1,quiescent,CAREBANK,2048,2048,0
4104-1,quiescent,CAREBANK,2048,2048,0
4105-1,quiescent,CAREBANK,2048,2048,0
4106-1,quiescent,CAREBANK,1309,1309,0
4107-1,quiescent,CAREBANK,1364,1364,0
4108-1,quiescent,CAREBANK,802,802,0
4109-1,quiescent,CAREBANK,1847,1847,0
4110-1,quiescent,CAREBANK,1885,1885,0
4111-1,quiescent,CAREBANK,1623,1623,0
4112-1,quiescent,CAREBANK,692,692,0
4114-1,quiescent,CAREBANK,1263,1263,0
4116-1,quiescent,CAREBANK,596,596,0
4117-1,quiescent,CAREBANK,1962,1962,0
4118-1,quiescent,CAREBANK,2048,2048,0
4119-1,quiescent,CAREBANK,1978,1978,0
4120-1,quiescent,CAREBANK,2048,2048,0
4121-1,quiescent,CAREBANK,872,872,0
4122-1,quiescent,CAREBANK,2048,2048,0
4123-1,quiescent,CAREBANK,838,838,0
4124-1,quiescent,CAREBANK,2048,2048,0
4125-1,quiescent,CAREBANK,968,968,0
4126-1,quiescent,CAREBANK,1420,1420,0
4127-1,quiescent,CAREBANK,507,507,0
4129-1,quiescent,CAREBANK,2048,2048,0
4130-1,quiescent,CAREBANK,2048,2048,0
4131-1,quiescent,CAREBANK,2048,2048,0
4133-1,quiescent,CAREBANK,566,566,0
4134-1,quiescent,CAREBANK,1711,1711,0
4135-1,quiescent,CAREBANK,1293,1293,0
4136-1,quiescent,CAREBANK,1640,1640,0
4137-1,quiescent,CAREBANK,1900,1900,0
4138-1,quiescent,CAREBANK,2048,2048,0
4139-1,quiescent,CAREBANK,1503,1503,0
4140-1,quiescent,CAREBANK,1673,1673,0
4141-1,quiescent,CAREBANK,1513,1513,0
4142-1,quiescent,CAREBANK,2048,2048,0
4143-1,quiescent,CAREBANK,2048,2048,0
4144-1,quiescent,CAREBANK,2048,2048,0
4145-1,quiescent,CAREBANK,2048,2048,0
4146-1,quiescent,CAREBANK,2048,2048,0
4147-1,quiescent,CAREBANK,2048,2048,0
4148-1,quiescent,CAREBANK,911,911,0
4149-1,quiescent,CAREBANK,1376,1376,0
4150-1,quiescent,CAREBANK,2048,2048,0
4152-1,quiescent,CAREBANK,2048,2048,0
4153-1,quiescent,CAREBANK,685,685,0
4154-1,quiescent,CAREBANK,2048,2048,0
4155-1,quiescent,CAREBANK,1279,1279,0
4156-1,quiescent,CAREBANK,2048,2048,0
4157-1,quiescent,CAREBANK,1181,1181,0
4158-1,quiescent,CAREBANK,1549,1549,0
4159-1,quiescent,CAREBANK,2048,2048,0
4160-1,quiescent,CAREBANK,863,863,0
4161-1,quiescent,CAREBANK,961,961,0
4163-1,quiescent,CAREBANK,1783,1783,0
4164-1,quiescent,CAREBANK,2048,2048,0
4165-1,quiescent,CAREBANK,2048,2048,0
4166-1,quiescent,CAREBANK,724,724,0
4167-1,quiescent,CAREBANK,2048,2048,0
4168-1,quiescent,CAREBANK,1617,1617,0
4169-1,quiescent,CAREBANK,1752,1752,0
4170-1,quiescent,CAREBANK,2048,2048,0
4171-1,quiescent,CAREBANK,1464,1464,0
4172-1,quiescent,CAREBANK,939,939,0
4173-1,quiescent,CAREBANK,2048,2048,0
4174-1,quiescent,CAREBANK,676,676,0
4175-1,quiescent,CAREBANK,1071,1071,0
4176-1,quiescent,CAREBANK,2048,2048,0
4177-1,quiescent,CAREBANK,1145,1145,0
4179-1,quiescent,CAREBANK,1739,1739,0
4180-1,quiescent,CAREBANK,2048,2048,0
4181-1,quiescent,CAREBANK,1711,1711,0
4182-1,quiescent,CAREBANK,2048,2048,0
4183-1,quiescent,CAREBANK,2048,2048,0
4184-1,quiescent,CAREBANK,2048,2048,0
4185-1,quiescent,CAREBANK,1314,1314,0
4186-1,quiescent,CAREBANK,2048,2048,0
4187-1,quiescent,CAREBANK,1360,1360,0
4189-1,quiescent,CAREBANK,1025,1025,0
4190-1,quiescent,CAREBANK,2048,2048,0
4191-1,quiescent,CAREBANK,1954,1954,0
4192-1,quiescent,CAREBANK,2048,2048,0
4193-1,quiescent,CAREBANK,1486,1486,0
4195-1,quiescent,CAREBANK,900,900,0
4196-1,quiescent,CAREBANK,1779,1779,0
4197-1,quiescent,CAREBANK,1636,1636,0
4199-1,quiescent,CAREBANK,2048,2048,0
4200-1,quiescent,CAREBANK,2048,2048,0
4201-1,quiescent,CAREBANK,649,649,0
4202-1,quiescent,CAREBANK,1382,1382,0
4203-1,quiescent,CAREBANK,2048,2048,0
4204-1,quiescent,CAREBANK,1695,1695,0
4205-1,quiescent,CAREBANK,621,621,0
4206-1,quiescent,CAREBANK,710,710,0
4207-1,quiescent,CAREBANK,2048,2048,0
4208-1,quiescent,CAREBANK,1207,1207,0
4209-1,quiescent,CAREBANK,2048,2048,0
4210-1,quiescent,CAREBANK,2048,2048,0
4211-1,quiescent,CAREBANK,1150,1150,0
4212-1,quiescent,CAREBANK,2048,2048,0
4213-1,quiescent,CAREBANK,1007,1007,0
4214-1,quiescent,CAREBANK,1798,1798,0
4215-1,quiescent,CAREBANK,1342,1342,0
4216-1,quiescent,CAREBANK,1440,1440,0
4217-1,quiescent,CAREBANK,2048,2048,0
4218-1,quiescent,CAREBANK,2048,2048,0
4219-1,quiescent,CAREBANK,2048,2048,0
4220-1,quiescent,CAREBANK,2048,2048,0
4221-1,quiescent,CAREBANK,1011,1011,0
4222-1,quiescent,CAREBANK,2048,2048,0
4223-1,quiescent,CAREBANK,2048,2048,0
4224-1,quiescent,CAREBANK,2048,2048,0
4225-1,quiescent,CAREBANK,2048,2048,0
4226-1,quiescent,CAREBANK,2048,2048,0
4227-1,quiescent,CAREBANK,2048,2048,0
4231-1,quiescent,CAREBANK,1013,1013,0
4232-1,quiescent,CAREBANK,549,549,0
4233-1,quiescent,CAREBANK,1682,1682,0
4234-1,quiescent,CAREBANK,2048,2048,0
4235-1,quiescent,CAREBANK,2048,2048,0
4236-1,quiescent,CAREBANK,745,745,0
4238-1,quiescent,CAREBANK,1016,1016,0
4239-1,quiescent,CAREBANK,2048,2048,0
4240-1,quiescent,CAREBANK,749,749,0
4241-1,quiescent,CAREBANK,2048,2048,0
4242-1,quiescent,CAREBANK,2048,2048,0
4243-1,quiescent,CAREBANK,1587,1587,0
4244-1,quiescent,CAREBANK,2048,2048,0
4245-1,quiescent,CAREBANK,1994,1994,0
4246-1,quiescent,CAREBANK,1408,1408,0
4247-1,quiescent,CAREBANK,2048,2048,0
4248-1,quiescent,CAREBANK,2048,2048,0
4249-1,quiescent,CAREBANK,2048,2048,0
4250-1,quiescent,CAREBANK,2048,2048,0
4251-1,quiescent,CAREBANK,2048,2048,0
4252-1,quiescent,CAREBANK,865,865,0
4253-1,quiescent,CAREBANK,2048,2048,0
4254-1,quiescent,CAREBANK,2048,2048,0
4255-1,quiescent,CAREBANK,1558,1558,0
4256-1,quiescent,CAREBANK,2048,2048,0
4257-1,quiescent,CAREBANK,2048,2048,0
4258-1,quiescent,CAREBANK,1785,1785,0
4259-1,quiescent,CAREBANK,2048,2048,0
4260-1,quiescent,CAREBANK,1869,1869,0
4261-1,quiescent,CAREBANK,2048,2048,0
4262-1,quiescent,CAREBANK,863,863,0
4263-1,quiescent,CAREBANK,2048,2048,0
4264-1,quiescent,CAREBANK,1214,1214,0
4265-1,quiescent,CAREBANK,1618,1618,0
4266-1,quiescent,CAREBANK,2048,2048,0
4267-1,quiescent,CAREBANK,961,961,0
4268-1,quiescent,CAREBANK,1687,1687,0
4269-1,quiescent,CAREBANK,2048,2048,0
4270-1,quiescent,CAREBANK,815,815,0
4271-1,quiescent,CAREBANK,2048,2048,0
4273-1,quiescent,CAREBANK,1994,1994,0
4274-1,quiescent,CAREBANK,2048,2048,0
4275-1,quiescent,CAREBANK,2048,2048,0
4276-1,quiescent,CAREBANK,990,990,0
4278-1,quiescent,CAREBANK,1492,1492,0
4279-1,quiescent,CAREBANK,2048,2048,0
4280-1,quiescent,CAREBANK,2048,2048,0
4281-1,quiescent,CAREBANK,2048,2048,0
4282-1,quiescent,CAREBANK,2048,2048,0
4283-1,quiescent,CAREBANK,2048,2048,0
4284-1,quiescent,CAREBANK,2048,2048,0
4285-1,quiescent,CAREBANK,2048,2048,0
4286-1,quiescent,CAREBANK,2048,2048,0
4287-1,quiescent,CAREBANK,2048,2048,0
4288-1,quiescent,CAREBANK,2048,2048,0
4289-1,quiescent,CAREBANK,2048,2048,0
4290-1,quiescent,CAREBANK,2048,2048,0
4291-1,quiescent,CAREBANK,2048,2048,0
4292-1,quiescent,CAREBANK,1095,1095,0
4293-1,quiescent,CAREBANK,2048,2048,0
4294-1,quiescent,CAREBANK,2048,2048,0
4295-1,quiescent,CAREBANK,1969,1969,0
4297-1,quiescent,CAREBANK,2048,2048,0
4299-1,quiescent,CAREBANK,1312,1312,0
4300-1,quiescent,CAREBANK,2048,2048,0
4301-1,quiescent,CAREBANK,2048,2048,0
4302-1,quiescent,CAREBANK,2048,2048,0
4303-1,quiescent,CAREBANK,1507,1507,0
4304-1,quiescent,CAREBANK,810,810,0
4305-1,quiescent,CAREBANK,1941,1941,0
4306-1,quiescent,CAREBANK,1485,1485,0
4307-1,quiescent,CAREBANK,1187,1187,0
4309-1,quiescent,CAREBANK,2048,2048,0
4310-1,quiescent,CAREBANK,1358,1358,0
4311-1,quiescent,CAREBANK,1173,1173,0
4312-1,quiescent,CAREBANK,2048,2048,0
4313-1,quiescent,CAREBANK,2048,2048,0
4315-1,quiescent,CAREBANK,588,588,0
4316-1,quiescent,CAREBANK,2048,2048,0
4318-1,quiescent,CAREBANK,2048,2048,0
4319-1,quiescent,CAREBANK,2048,2048,0
4320-1,quiescent,CAREBANK,1993,1993,0
4321-1,quiescent,CAREBANK,1838,1838,0
4322-1,quiescent,CAREBANK,2048,2048,0
4323-1,quiescent,CAREBANK,2048,2048,0
4325-1,quiescent,CAREBANK,1420,1420,0
4326-1,quiescent,CAREBANK,2048,2048,0
4327-1,quiescent,CAREBANK,1577,1577,0
4330-1,quiescent,CAREBANK,1127,1127,0
4331-1,quiescent,CAREBANK,1887,1887,0
4332-1,quiescent,CAREBANK,2048,2048,0
4333-1,quiescent,CAREBANK,2048,2048,0
4334-1,quiescent,CAREBANK,740,740,0
4335-1,quiescent,CAREBANK,1043,1043,0
4336-1,quiescent,CAREBANK,543,543,0
4337-1,quiescent,CAREBANK,2048,2048,0
4338-1,quiescent,CAREBANK,1675,1675,0
4340-1,quiescent,CAREBANK,2048,2048,0
4341-1,quiescent,CAREBANK,2048,2048,0
4343-1,quiescent,CAREBANK,2048,2048,0
4346-1,quiescent,CAREBANK,2048,2048,0
4347-1,quiescent,CAREBANK,2048,2048,0
4348-1,quiescent,CAREBANK,1159,1159,0
4349-1,quiescent,CAREBANK,1986,1986,0
4352-1,quiescent,CAREBANK,2048,2048,0
4353-1,quiescent,CAREBANK,1456,1456,0
4354-1,quiescent,CAREBANK,1518,1518,0
4355-1,quiescent,CAREBANK,1055,1055,0
4356-1,quiescent,CAREBANK,1655,1655,0
4357-1,quiescent,CAREBANK,2048,2048,0
4358-1,quiescent,CAREBANK,2048,2048,0
4359-1,quiescent,CAREBANK,2048,2048,0
4360-1,quiescent,CAREBANK,2048,2048,0
4361-1,quiescent,CAREBANK,1355,1355,0
4362-1,quiescent,CAREBANK,2048,2048,0
4363-1,quiescent,CAREBANK,1417,1417,0
4364-1,quiescent,CAREBANK,2048,2048,0
4365-1,quiescent,CAREBANK,999,999,0
4366-1,quiescent,CAREBANK,1021,1021,0
4367-1,quiescent,CAREBANK,1303,1303,0
4368-1,quiescent,CAREBANK,2048,2048,0
4369-1,quiescent,CAREBANK,2048,2048,0
4370-1,quiescent,CAREBANK,2048,2048,0
4372-1,quiescent,CAREBANK,1997,1997,0
4373-1,quiescent,CAREBANK,2048,2048,0
4374-1,quiescent,CAREBANK,1621,1621,0
4375-1,quiescent,CAREBANK,2048,2048,0
4376-1,quiescent,CAREBANK,2048,2048,0
4377-1,quiescent,CAREBANK,2048,2048,0
4379-1,quiescent,CAREBANK,1064,1064,0
4380-1,quiescent,CAREBANK,846,846,0
4381-1,quiescent,CAREBANK,2048,2048,0
4382-1,quiescent,CAREBANK,892,892,0
4383-1,quiescent,CAREBANK,1933,1933,0
4384-1,quiescent,CAREBANK,894,894,0
4385-1,quiescent,CAREBANK,1853,1853,0
4386-1,quiescent,CAREBANK,1456,1456,0
4387-1,quiescent,CAREBANK,1197,1197,0
4388-1,quiescent,CAREBANK,2048,2048,0
4389-1,quiescent,CAREBANK,2048,2048,0
4390-1,quiescent,CAREBANK,1039,1039,0
4391-1,quiescent,CAREBANK,1955,1955,0
4393-1,quiescent,CAREBANK,2047,2047,0
4394-1,quiescent,CAREBANK,1063,1063,0
4396-1,quiescent,CAREBANK,2048,2048,0
4398-1,quiescent,CAREBANK,1211,1211,0
4399-1,quiescent,CAREBANK,2048,2048,0
4400-1,quiescent,CAREBANK,811,811,0
4401-1,quiescent,CAREBANK,1520,1520,0
4403-1,quiescent,CAREBANK,2048,2048,0
4404-1,quiescent,CAREBANK,2048,2048,0
4405-1,quiescent,CAREBANK,613,613,0
4406-1,quiescent,CAREBANK,2048,2048,0
4407-1,quiescent,CAREBANK,934,934,0
4408-1,quiescent,CAREBANK,2048,2048,0
4409-1,quiescent,CAREBANK,2048,2048,0
4410-1,quiescent,CAREBANK,2048,2048,0
4413-1,quiescent,CAREBANK,576,576,0
4414-1,quiescent,CAREBANK,1147,1147,0
4415-1,quiescent,CAREBANK,2048,2048,0
4416-1,quiescent,CAREBANK,2019,2019,0
4417-1,quiescent,CAREBANK,1279,1279,0
4418-1,quiescent,CAREBANK,1351,1351,0
4419-1,quiescent,CAREBANK,2048,2048,0
4420-1,quiescent,CAREBANK,1620,1620,0
4421-1,quiescent,CAREBANK,1171,1171,0
4422-1,quiescent,CAREBANK,2048,2048,0
4423-1,quiescent,CAREBANK,2048,2048,0
4424-1,quiescent,CAREBANK,2048,2048,0
4425-1,quiescent,CAREBANK,1808,1808,0
4426-1,quiescent,CAREBANK,1154,1154,0
4427-1,quiescent,CAREBANK,1155,1155,0
4428-1,quiescent,CAREBANK,876,876,0
4429-1,quiescent,CAREBANK,1323,1323,0
4430-1,quiescent,CAREBANK,1442,1442,0
4431-1,quiescent,CAREBANK,1898,1898,0
4432-1,quiescent,CAREBANK,2048,2048,0
4433-1,quiescent,CAREBANK,1599,1599,0
4434-1,quiescent,CAREBANK,1305,1305,0
4435-1,quiescent,CAREBANK,2048,2048,0
4436-1,quiescent,CAREBANK,1445,1445,0
4437-1,quiescent,CAREBANK,2048,2048,0
4438-1,quiescent,CAREBANK,2048,2048,0
4439-1,quiescent,CAREBANK,2048,2048,0
4440-1,quiescent,CAREBANK,2048,2048,0
4441-1,quiescent,CAREBANK,2048,2048,0
4442-1,quiescent,CAREBANK,2048,2048,0
4443-1,quiescent,CAREBANK,1093,1093,0
4444-1,quiescent,CAREBANK,1894,1894,0
4445-1,quiescent,CAREBANK,999,999,0
4446-1,quiescent,CAREBANK,2048,2048,0
4447-1,quiescent,CAREBANK,2048,2048,0
4448-1,quiescent,CAREBANK,1240,1240,0
4449-1,quiescent,CAREBANK,1934,1934,0
4450-1,quiescent,CAREBANK,2048,2048,0
4452-1,quiescent,CAREBANK,2048,2048,0
4453-1,quiescent,CAREBANK,2048,2048,0
4454-1,quiescent,CAREBANK,988,988,0
4456-1,quiescent,CAREBANK,874,874,0
4458-1,quiescent,CAREBANK,2048,2048,0
4459-1,quiescent,CAREBANK,1338,1338,0
4460-1,quiescent,CAREBANK,1391,1391,0
4461-1,quiescent,CAREBANK,779,779,0
4462-1,quiescent,CAREBANK,1761,1761,0
4463-1,quiescent,CAREBANK,2048,2048,0
4464-1,quiescent,CAREBANK,2048,2048,0
4465-1,quiescent,CAREBANK,2048,2048,0
4466-1,quiescent,CAREBANK,1485,1485,0
4467-1,quiescent,CAREBANK,2048,2048,0
4468-1,quiescent,CAREBANK,2048,2048,0
4469-1,quiescent,CAREBANK,886,886,0
4470-1,quiescent,CAREBANK,1455,1455,0
4471-1,quiescent,CAREBANK,2048,2048,0
4472-1,quiescent,CAREBANK,1891,1891,0
4473-1,quiescent,CAREBANK,2048,2048,0
4474-1,quiescent,CAREBANK,2048,2048,0
4475-1,quiescent,CAREBANK,2048,2048,0
4476-1,quiescent,CAREBANK,2048,2048,0
4477-1,quiescent,CAREBANK,2048,2048,0
4478-1,quiescent,CAREBANK,1329,1329,0
4479-1,quiescent,CAREBANK,2048,2048,0
4480-1,quiescent,CAREBANK,2048,2048,0
4481-1,quiescent,CAREBANK,2048,2048,0
4482-1,quiescent,CAREBANK,2048,2048,0
4483-1,quiescent,CAREBANK,2048,2048,0
4484-1,quiescent,CAREBANK,2048,2048,0
4485-1,quiescent,CAREBANK,2048,2048,0
4486-1,quiescent,CAREBANK,831,831,0
4487-1,quiescent,CAREBANK,1817,1817,0
4488-1,quiescent,CAREBANK,688,688,0
4489-1,quiescent,CAREBANK,2048,2048,0
4490-1,quiescent,CAREBANK,1769,1769,0
4491-1,quiescent,CAREBANK,2048,2048,0
4492-1,quiescent,CAREBANK,2048,2048,0
4493-1,quiescent,CAREBANK,2048,2048,0
4494-1,quiescent,CAREBANK,1335,1335,0
4496-1,quiescent,CAREBANK,2048,2048,0
4497-1,quiescent,CAREBANK,1360,1360,0
4498-1,quiescent,CAREBANK,1967,1967,0
4499-1,quiescent,CAREBANK,2001,2001,0
4500-1,quiescent,CAREBANK,2048,2048,0
4501-1,quiescent,CAREBANK,2048,2048,0
4502-1,quiescent,CAREBANK,775,775,0
4503-1,quiescent,CAREBANK,764,764,0
4504-1,quiescent,CAREBANK,2048,2048,0
4505-1,quiescent,CAREBANK,2048,2048,0
4506-1,quiescent,CAREBANK,1628,1628,0
4507-1,quiescent,CAREBANK,2048,2048,0
4509-1,quiescent,CAREBANK,2048,2048,0
4510-1,quiescent,CAREBANK,875,875,0
4511-1,quiescent,CAREBANK,2048,2048,0
4513-1,quiescent,CAREBANK,2048,2048,0
4514-1,quiescent,CAREBANK,2048,2048,0
4515-1,quiescent,CAREBANK,754,754,0
4517-1,quiescent,CAREBANK,2048,2048,0
4518-1,quiescent,CAREBANK,1386,1386,0
4519-1,quiescent,CAREBANK,2048,2048,0
4520-1,quiescent,CAREBANK,1401,1401,0
4521-1,quiescent,CAREBANK,1464,1464,0
4522-1,quiescent,CAREBANK,2048,2048,0
4523-1,quiescent,CAREBANK,2048,2048,0
4524-1,quiescent,CAREBANK,2048,2048,0
4525-1,quiescent,CAREBANK,1449,1449,0
4526-1,quiescent,CAREBANK,627,627,0
4527-1,quiescent,CAREBANK,851,851,0
4529-1,quiescent,CAREBANK,1649,1649,0
4531-1,quiescent,CAREBANK,2048,2048,0
4532-1,quiescent,CAREBANK,2048,2048,0
4533-1,quiescent,CAREBANK,2048,2048,0
4534-1,quiescent,CAREBANK,2048,2048,0
4535-1,quiescent,CAREBANK,2048,2048,0
4536-1,quiescent,CAREBANK,1790,1790,0
4537-1,quiescent,CAREBANK,2048,2048,0
4538-1,quiescent,CAREBANK,615,615,0
4539-1,quiescent,CAREBANK,2048,2048,0
4540-1,quiescent,CAREBANK,1085,1085,0
4541-1,quiescent,CAREBANK,2048,2048,0
4542-1,quiescent,CAREBANK,1056,1056,0
4543-1,quiescent,CAREBANK,1954,1954,0
4544-1,quiescent,CAREBANK,1927,1927,0
4545-1,quiescent,CAREBANK,2048,2048,0
4546-1,quiescent,CAREBANK,2048,2048,0
4547-1,quiescent,CAREBANK,2048,2048,0
4548-1,quiescent,CAREBANK,1797,1797,0
4549-1,quiescent,CAREBANK,920,920,0
4550-1,quiescent,CAREBANK,2048,2048,0
4552-1,quiescent,CAREBANK,2048,2048,0
4553-1,quiescent,CAREBANK,2048,2048,0
4554-1,quiescent,CAREBANK,1697,1697,0
4555-1,quiescent,CAREBANK,2048,2048,0
4556-1,quiescent,CAREBANK,2048,2048,0
4557-1,quiescent,CAREBANK,2048,2048,0
4558-1,quiescent,CAREBANK,2048,2048,0
4559-1,quiescent,CAREBANK,1425,1425,0
4560-1,quiescent,CAREBANK,2048,2048,0
4562-1,quiescent,CAREBANK,2048,2048,0
4563-1,quiescent,CAREBANK,706,706,0
4564-1,quiescent,CAREBANK,615,615,0
4565-1,quiescent,CAREBANK,1473,1473,0
4566-1,quiescent,CAREBANK,1380,1380,0
4567-1,quiescent,CAREBANK,2048,2048,0
4568-1,quiescent,CAREBANK,2048,2048,0
4569-1,quiescent,CAREBANK,1980,1980,0
4570-1,quiescent,CAREBANK,2048,2048,0
4571-1,quiescent,CAREBANK,2048,2048,0
4572-1,quiescent,CAREBANK,1450,1450,0
4574-1,quiescent,CAREBANK,1519,1519,0
4575-1,quiescent,CAREBANK,1713,1713,0
4576-1,quiescent,CAREBANK,1372,1372,0
4577-1,quiescent,CAREBANK,1299,1299,0
4578-1,quiescent,CAREBANK,1457,1457,0
4579-1,quiescent,CAREBANK,2048,2048,0
4580-1,quiescent,CAREBANK,2048,2048,0
4581-1,quiescent,CAREBANK,2048,2048,0
4582-1,quiescent,CAREBANK,1974,1974,0
4583-1,quiescent,CAREBANK,2048,2048,0
4584-1,quiescent,CAREBANK,2048,2048,0
4585-1,quiescent,CAREBANK,1873,1873,0
4586-1,quiescent,CAREBANK,1774,1774,0
4587-1,quiescent,CAREBANK,2048,2048,0
4588-1,quiescent,CAREBANK,1793,1793,0
4589-1,quiescent,CAREBANK,1707,1707,0
4591-1,quiescent,CAREBANK,2048,2048,0
4592-1,quiescent,CAREBANK,2048,2048,0
4593-1,quiescent,CAREBANK,2048,2048,0
4594-1,quiescent,CAREBANK,2048,2048,0
4595-1,quiescent,CAREBANK,2048,2048,0
4596-1,quiescent,CAREBANK,1153,1153,0
4598-1,quiescent,CAREBANK,642,642,0
4599-1,quiescent,CAREBANK,2048,2048,0
4600-1,quiescent,CAREBANK,1009,1009,0
4601-1,quiescent,CAREBANK,2048,2048,0
4602-1,quiescent,CAREBANK,1289,1289,0
4603-1,quiescent,CAREBANK,2048,2048,0
4604-1,quiescent,CAREBANK,1235,1235,0
4605-1,quiescent,CAREBANK,2048,2048,0
4606-1,quiescent,CAREBANK,2029,2029,0
4607-1,quiescent,CAREBANK,1676,1676,0
4608-1,quiescent,CAREBANK,1677,1677,0
4609-1,quiescent,CAREBANK,2048,2048,0
4610-1,quiescent,CAREBANK,2008,2008,0
4611-1,quiescent,CAREBANK,791,791,0
4612-1,quiescent,CAREBANK,1898,1898,0
4613-1,quiescent,CAREBANK,2048,2048,0
4614-1,quiescent,CAREBANK,2048,2048,0
4615-1,quiescent,CAREBANK,2048,2048,0
4616-1,quiescent,CAREBANK,1321,1321,0
4617-1,quiescent,CAREBANK,2048,2048,0
4618-1,quiescent,CAREBANK,2048,2048,0
4619-1,quiescent,CAREBANK,2048,2048,0
4620-1,quiescent,CAREBANK,2048,2048,0
4621-1,quiescent,CAREBANK,2048,2048,0
4622-1,quiescent,CAREBANK,2048,2048,0
4623-1,quiescent,CAREBANK,800,800,0
4624-1,quiescent,CAREBANK,2048,2048,0
4625-1,quiescent,CAREBANK,712,712,0
4626-1,quiescent,CAREBANK,2048,2048,0
4627-1,quiescent,CAREBANK,2048,2048,0
4628-1,quiescent,CAREBANK,1869,1869,0
4629-1,quiescent,CAREBANK,2048,2048,0
4630-1,quiescent,CAREBANK,2048,2048,0
4631-1,quiescent,CAREBANK,773,773,0
4633-1,quiescent,CAREBANK,1691,1691,0
4634-1,quiescent,CAREBANK,2048,2048,0
4635-1,quiescent,CAREBANK,2048,2048,0
4636-1,quiescent,CAREBANK,2018,2018,0
4637-1,quiescent,CAREBANK,2048,2048,0
4639-1,quiescent,CAREBANK,706,706,0
4640-1,quiescent,CAREBANK,524,524,0
4641-1,quiescent,CAREBANK,2048,2048,0
4642-1,quiescent,CAREBANK,2048,2048,0
4643-1,quiescent,CAREBANK,811,811,0
4644-1,quiescent,CAREBANK,2048,2048,0
4645-1,quiescent,CAREBANK,2048,2048,0
4646-1,quiescent,CAREBANK,1983,1983,0
4647-1,quiescent,CAREBANK,2048,2048,0
4648-1,quiescent,CAREBANK,2048,2048,0
4649-1,quiescent,CAREBANK,2048,2048,0
4650-1,quiescent,CAREBANK,2048,2048,0
4651-1,quiescent,CAREBANK,1127,1127,0
4652-1,quiescent,CAREBANK,2048,2048,0
4653-1,quiescent,CAREBANK,827,827,0
4654-1,quiescent,CAREBANK,834,834,0
4655-1,quiescent,CAREBANK,2048,2048,0
4656-1,quiescent,CAREBANK,736,736,0
4657-1,quiescent,CAREBANK,2048,2048,0
4658-1,quiescent,CAREBANK,1765,1765,0
4659-1,quiescent,CAREBANK,2048,2048,0
4660-1,quiescent,CAREBANK,1538,1538,0
4661-1,quiescent,CAREBANK,2048,2048,0
4662-1,quiescent,CAREBANK,2048,2048,0
4663-1,quiescent,CAREBANK,990,990,0
4664-1,quiescent,CAREBANK,2048,2048,0
4667-1,quiescent,CAREBANK,2048,2048,0
4668-1,quiescent,CAREBANK,1846,1846,0
4669-1,quiescent,CAREBANK,2039,2039,0
4670-1,quiescent,CAREBANK,2048,2048,0
4671-1,quiescent,CAREBANK,2048,2048,0
4672-1,quiescent,CAREBANK,1553,1553,0
4673-1,quiescent,CAREBANK,2048,2048,0
4674-1,quiescent,CAREBANK,941,941,0
4675-1,quiescent,CAREBANK,1656,1656,0
4676-1,quiescent,CAREBANK,2048,2048,0
4677-1,quiescent,CAREBANK,2048,2048,0
4678-1,quiescent,CAREBANK,2048,2048,0
4679-1,quiescent,CAREBANK,2048,2048,0
4680-1,quiescent,CAREBANK,1293,1293,0
4681-1,quiescent,CAREBANK,2048,2048,0
4683-1,quiescent,CAREBANK,2048,2048,0
4684-1,quiescent,CAREBANK,2048,2048,0
4685-1,quiescent,CAREBANK,2048,2048,0
4686-1,quiescent,CAREBANK,1036,1036,0
4687-1,quiescent,CAREBANK,2048,2048,0
4688-1,quiescent,CAREBANK,1520,1520,0
4689-1,quiescent,CAREBANK,2048,2048,0
4690-1,quiescent,CAREBANK,2028,2028,0
4691-1,quiescent,CAREBANK,2048,2048,0
4692-1,quiescent,CAREBANK,1849,1849,0
4693-1,quiescent,CAREBANK,2048,2048,0
4695-1,quiescent,CAREBANK,2048,2048,0
4696-1,quiescent,CAREBANK,1159,1159,0
4697-1,quiescent,CAREBANK,2048,2048,0
4698-1,quiescent,CAREBANK,1956,1956,0
4699-1,quiescent,CAREBANK,2048,2048,0
