,feature_is_filtered,feature_name,feature_reference,feature_biotype,feature_length,feature_type,ensembl_id
ENSG00000230746,False,ENSG00000230746,NCBITaxon:9606,gene,1270,lncRNA,ENSG00000230746
ENSG00000187144,False,SPATA21,NCBITaxon:9606,gene,1454,protein_coding,ENSG00000187144
ENSG00000287512,False,ENSG00000287512,NCBITaxon:9606,gene,1077,lncRNA,ENSG00000287512
ENSG00000100030,False,MAPK1,NCBITaxon:9606,gene,1219,protein_coding,ENSG00000100030
ENSG00000112972,False,HMGCS1,NCBITaxon:9606,gene,829,protein_coding,ENSG00000112972
ENSG00000173065,False,FAM222B,NCBITaxon:9606,gene,4137,protein_coding,ENSG00000173065
ENSG00000197753,False,LHFPL5,NCBITaxon:9606,gene,2067,protein_coding,ENSG00000197753
ENSG00000160075,False,SSU72,NCBITaxon:9606,gene,1761,protein_coding,ENSG00000160075
ENSG00000154655,False,L3MBTL4,NCBITaxon:9606,gene,785,protein_coding,ENSG00000154655
ENSG00000151779,False,NBAS,NCBITaxon:9606,gene,2341,protein_coding,ENSG00000151779
ENSG00000181378,False,CFAP65,NCBITaxon:9606,gene,2703,protein_coding,ENSG00000181378
ENSG00000183542,False,KLRC4,NCBITaxon:9606,gene,1357,protein_coding,ENSG00000183542
ENSG00000169599,False,NFU1,NCBITaxon:9606,gene,665,protein_coding,ENSG00000169599
ENSG00000112667,False,DNPH1,NCBITaxon:9606,gene,725,protein_coding,ENSG00000112667
ENSG00000124596,False,OARD1,NCBITaxon:9606,gene,830,protein_coding,ENSG00000124596
ENSG00000064545,False,TMEM161A,NCBITaxon:9606,gene,789,protein_coding,ENSG00000064545
ENSG00000214827,False,MTCP1,NCBITaxon:9606,gene,938,protein_coding,ENSG00000214827
ENSG00000119801,False,YPEL5,NCBITaxon:9606,gene,1335,protein_coding,ENSG00000119801
ENSG00000123342,False,MMP19,NCBITaxon:9606,gene,1813,protein_coding,ENSG00000123342
ENSG00000285826,False,ENSG00000285826,NCBITaxon:9606,gene,751,lncRNA,ENSG00000285826
ENSG00000106113,False,CRHR2,NCBITaxon:9606,gene,1693,protein_coding,ENSG00000106113
ENSG00000287550,False,ENSG00000287550,NCBITaxon:9606,gene,795,lncRNA,ENSG00000287550
ENSG00000014914,False,MTMR11,NCBITaxon:9606,gene,2126,protein_coding,ENSG00000014914
ENSG00000184697,False,CLDN6,NCBITaxon:9606,gene,1366,protein_coding,ENSG00000184697
ENSG00000235016,False,SEMA3F-AS1,NCBITaxon:9606,gene,723,lncRNA,ENSG00000235016
ENSG00000214773,False,ENSG00000214773,NCBITaxon:9606,gene,1428,lncRNA,ENSG00000214773
ENSG00000255443,False,CD44-AS1,NCBITaxon:9606,gene,587,lncRNA,ENSG00000255443
ENSG00000162735,False,PEX19,NCBITaxon:9606,gene,765,protein_coding,ENSG00000162735
ENSG00000223901,False,ENSG00000223901,NCBITaxon:9606,gene,741,lncRNA,ENSG00000223901
ENSG00000164053,False,ATRIP,NCBITaxon:9606,gene,2509,protein_coding,ENSG00000164053
ENSG00000272754,False,ENSG00000272754,NCBITaxon:9606,gene,1365,lncRNA,ENSG00000272754
ENSG00000270800,False,RPS10-NUDT3,NCBITaxon:9606,gene,2911,protein_coding,ENSG00000270800
ENSG00000266412,False,NCOA4,NCBITaxon:9606,gene,2307,protein_coding,ENSG00000266412
ENSG00000108826,False,MRPL27,NCBITaxon:9606,gene,732,protein_coding,ENSG00000108826
ENSG00000187244,False,BCAM,NCBITaxon:9606,gene,862,protein_coding,ENSG00000187244
ENSG00000267469,False,ENSG00000267469,NCBITaxon:9606,gene,564,lncRNA,ENSG00000267469
ENSG00000078098,False,FAP,NCBITaxon:9606,gene,706,protein_coding,ENSG00000078098
ENSG00000125484,False,GTF3C4,NCBITaxon:9606,gene,5014,protein_coding,ENSG00000125484
ENSG00000114698,False,PLSCR4,NCBITaxon:9606,gene,1054,protein_coding,ENSG00000114698
ENSG00000228063,False,LYPLAL1-DT,NCBITaxon:9606,gene,957,lncRNA,ENSG00000228063
ENSG00000121351,False,IAPP,NCBITaxon:9606,gene,460,protein_coding,ENSG00000121351
ENSG00000228437,False,LINC02474,NCBITaxon:9606,gene,801,lncRNA,ENSG00000228437
ENSG00000255946,False,ENSG00000255946,NCBITaxon:9606,gene,867,lncRNA,ENSG00000255946
ENSG00000224192,False,SEZ6L-AS1,NCBITaxon:9606,gene,535,lncRNA,ENSG00000224192
ENSG00000251224,False,CNOT10-AS1,NCBITaxon:9606,gene,466,lncRNA,ENSG00000251224
ENSG00000247311,False,ENSG00000247311,NCBITaxon:9606,gene,840,lncRNA,ENSG00000247311
ENSG00000176396,False,EID2,NCBITaxon:9606,gene,1455,protein_coding,ENSG00000176396
ENSG00000070367,False,EXOC5,NCBITaxon:9606,gene,765,protein_coding,ENSG00000070367
ENSG00000286890,False,ENSG00000286890,NCBITaxon:9606,gene,617,lncRNA,ENSG00000286890
ENSG00000166275,False,BORCS7,NCBITaxon:9606,gene,838,protein_coding,ENSG00000166275
ENSG00000099399,False,MAGEB2,NCBITaxon:9606,gene,1607,protein_coding,ENSG00000099399
ENSG00000239482,False,ENSG00000239482,NCBITaxon:9606,gene,531,lncRNA,ENSG00000239482
ENSG00000166579,False,NDEL1,NCBITaxon:9606,gene,582,protein_coding,ENSG00000166579
ENSG00000255503,False,LINC02951,NCBITaxon:9606,gene,436,lncRNA,ENSG00000255503
ENSG00000228862,False,ENSG00000228862,NCBITaxon:9606,gene,929,lncRNA,ENSG00000228862
ENSG00000137693,False,YAP1,NCBITaxon:9606,gene,1638,protein_coding,ENSG00000137693
ENSG00000114115,False,RBP1,NCBITaxon:9606,gene,807,protein_coding,ENSG00000114115
ENSG00000055044,False,NOP58,NCBITaxon:9606,gene,646,protein_coding,ENSG00000055044
ENSG00000075643,False,MOCOS,NCBITaxon:9606,gene,3307,protein_coding,ENSG00000075643
ENSG00000140577,False,CRTC3,NCBITaxon:9606,gene,611,protein_coding,ENSG00000140577
ENSG00000249216,False,ENSG00000249216,NCBITaxon:9606,gene,435,lncRNA,ENSG00000249216
ENSG00000257507,False,LINC02373,NCBITaxon:9606,gene,744,lncRNA,ENSG00000257507
ENSG00000271714,False,FAM169A-AS1,NCBITaxon:9606,gene,1962,lncRNA,ENSG00000271714
ENSG00000257748,False,LINC02281,NCBITaxon:9606,gene,501,lncRNA,ENSG00000257748
ENSG00000110768,False,GTF2H1,NCBITaxon:9606,gene,851,protein_coding,ENSG00000110768
ENSG00000187980,False,PLA2G2C,NCBITaxon:9606,gene,510,protein_coding,ENSG00000187980
ENSG00000115275,False,MOGS,NCBITaxon:9606,gene,2400,protein_coding,ENSG00000115275
ENSG00000198948,False,MFAP3L,NCBITaxon:9606,gene,564,protein_coding,ENSG00000198948
ENSG00000226334,False,ENSG00000226334,NCBITaxon:9606,gene,984,lncRNA,ENSG00000226334
ENSG00000089472,False,HEPH,NCBITaxon:9606,gene,4310,protein_coding,ENSG00000089472
ENSG00000120093,False,HOXB3,NCBITaxon:9606,gene,1420,protein_coding,ENSG00000120093
ENSG00000272024,False,ENSG00000272024,NCBITaxon:9606,gene,407,lncRNA,ENSG00000272024
ENSG00000204930,False,FAM221B,NCBITaxon:9606,gene,2362,protein_coding,ENSG00000204930
ENSG00000128245,False,YWHAH,NCBITaxon:9606,gene,1278,protein_coding,ENSG00000128245
ENSG00000229308,False,ENSG00000229308,NCBITaxon:9606,gene,801,lncRNA,ENSG00000229308
ENSG00000179314,False,WSCD1,NCBITaxon:9606,gene,4528,protein_coding,ENSG00000179314
ENSG00000224184,False,MIR3681HG,NCBITaxon:9606,gene,706,lncRNA,ENSG00000224184
ENSG00000256576,False,LINC02361,NCBITaxon:9606,gene,1341,lncRNA,ENSG00000256576
ENSG00000256013,False,ENSG00000256013,NCBITaxon:9606,gene,533,lncRNA,ENSG00000256013
ENSG00000227355,False,ENSG00000227355,NCBITaxon:9606,gene,620,lncRNA,ENSG00000227355
ENSG00000063127,False,SLC6A16,NCBITaxon:9606,gene,707,protein_coding,ENSG00000063127
ENSG00000123496,False,IL13RA2,NCBITaxon:9606,gene,1338,protein_coding,ENSG00000123496
ENSG00000204990,False,ENSG00000204990,NCBITaxon:9606,gene,1439,lncRNA,ENSG00000204990
ENSG00000234021,False,ENSG00000234021,NCBITaxon:9606,gene,572,lncRNA,ENSG00000234021
ENSG00000244045,False,TMEM199,NCBITaxon:9606,gene,635,protein_coding,ENSG00000244045
ENSG00000040608,False,RTN4R,NCBITaxon:9606,gene,1224,protein_coding,ENSG00000040608
ENSG00000272931,False,LRRC8D-DT,NCBITaxon:9606,gene,695,lncRNA,ENSG00000272931
ENSG00000144320,False,LNPK,NCBITaxon:9606,gene,548,protein_coding,ENSG00000144320
ENSG00000260867,False,ENSG00000260867,NCBITaxon:9606,gene,404,lncRNA,ENSG00000260867
ENSG00000104883,False,PEX11G,NCBITaxon:9606,gene,957,protein_coding,ENSG00000104883
ENSG00000182149,False,IST1,NCBITaxon:9606,gene,823,protein_coding,ENSG00000182149
ENSG00000077942,False,FBLN1,NCBITaxon:9606,gene,585,protein_coding,ENSG00000077942
ENSG00000260418,False,ENSG00000260418,NCBITaxon:9606,gene,374,lncRNA,ENSG00000260418
ENSG00000204256,False,BRD2,NCBITaxon:9606,gene,3765,protein_coding,ENSG00000204256
ENSG00000115257,False,PCSK4,NCBITaxon:9606,gene,720,protein_coding,ENSG00000115257
ENSG00000272243,False,ENSG00000272243,NCBITaxon:9606,gene,637,lncRNA,ENSG00000272243
ENSG00000248816,False,ENSG00000248816,NCBITaxon:9606,gene,518,lncRNA,ENSG00000248816
ENSG00000204604,False,ZNF468,NCBITaxon:9606,gene,612,protein_coding,ENSG00000204604
ENSG00000182871,False,COL18A1,NCBITaxon:9606,gene,3386,protein_coding,ENSG00000182871
ENSG00000233858,False,LINC02599,NCBITaxon:9606,gene,3571,lncRNA,ENSG00000233858
ENSG00000127870,False,RNF6,NCBITaxon:9606,gene,1105,protein_coding,ENSG00000127870
ENSG00000228677,False,TTC3-AS1,NCBITaxon:9606,gene,1097,lncRNA,ENSG00000228677
ENSG00000274478,False,ENSG00000274478,NCBITaxon:9606,gene,724,lncRNA,ENSG00000274478
ENSG00000124766,False,SOX4,NCBITaxon:9606,gene,4869,protein_coding,ENSG00000124766
ENSG00000264932,False,ENSG00000264932,NCBITaxon:9606,gene,563,lncRNA,ENSG00000264932
ENSG00000228742,False,LINC02577,NCBITaxon:9606,gene,693,lncRNA,ENSG00000228742
ENSG00000287570,False,ENSG00000287570,NCBITaxon:9606,gene,1396,lncRNA,ENSG00000287570
ENSG00000242072,False,ENSG00000242072,NCBITaxon:9606,gene,737,lncRNA,ENSG00000242072
ENSG00000203469,False,ENSG00000203469,NCBITaxon:9606,gene,467,lncRNA,ENSG00000203469
ENSG00000196116,False,TDRD7,NCBITaxon:9606,gene,2191,protein_coding,ENSG00000196116
ENSG00000148702,False,HABP2,NCBITaxon:9606,gene,2972,protein_coding,ENSG00000148702
ENSG00000256259,False,LINC02425,NCBITaxon:9606,gene,376,lncRNA,ENSG00000256259
ENSG00000124207,False,CSE1L,NCBITaxon:9606,gene,3459,protein_coding,ENSG00000124207
ENSG00000144962,False,SPATA16,NCBITaxon:9606,gene,1599,protein_coding,ENSG00000144962
ENSG00000131473,False,ACLY,NCBITaxon:9606,gene,1878,protein_coding,ENSG00000131473
ENSG00000249352,False,LINC02198,NCBITaxon:9606,gene,828,lncRNA,ENSG00000249352
ENSG00000114439,False,BBX,NCBITaxon:9606,gene,581,protein_coding,ENSG00000114439
ENSG00000109320,False,NFKB1,NCBITaxon:9606,gene,1546,protein_coding,ENSG00000109320
ENSG00000154133,False,ROBO4,NCBITaxon:9606,gene,752,protein_coding,ENSG00000154133
ENSG00000136267,False,DGKB,NCBITaxon:9606,gene,1959,protein_coding,ENSG00000136267
ENSG00000261371,False,PECAM1,NCBITaxon:9606,gene,580,protein_coding,ENSG00000261371
ENSG00000119632,False,IFI27L2,NCBITaxon:9606,gene,536,protein_coding,ENSG00000119632
ENSG00000108848,False,LUC7L3,NCBITaxon:9606,gene,594,protein_coding,ENSG00000108848
ENSG00000287671,False,ENSG00000287671,NCBITaxon:9606,gene,4370,lncRNA,ENSG00000287671
ENSG00000226526,False,ENSG00000226526,NCBITaxon:9606,gene,636,lncRNA,ENSG00000226526
ENSG00000166323,False,C11orf65,NCBITaxon:9606,gene,1118,protein_coding,ENSG00000166323
ENSG00000141873,False,SLC39A3,NCBITaxon:9606,gene,895,protein_coding,ENSG00000141873
ENSG00000119614,False,VSX2,NCBITaxon:9606,gene,3018,protein_coding,ENSG00000119614
ENSG00000171865,False,RNASEH1,NCBITaxon:9606,gene,1434,protein_coding,ENSG00000171865
ENSG00000145416,False,MARCHF1,NCBITaxon:9606,gene,656,protein_coding,ENSG00000145416
ENSG00000263280,False,ENSG00000263280,NCBITaxon:9606,gene,820,lncRNA,ENSG00000263280
ENSG00000243896,False,OR2A7,NCBITaxon:9606,gene,1589,protein_coding,ENSG00000243896
ENSG00000163875,False,MEAF6,NCBITaxon:9606,gene,1351,protein_coding,ENSG00000163875
ENSG00000228086,False,ENSG00000228086,NCBITaxon:9606,gene,864,lncRNA,ENSG00000228086
ENSG00000213588,False,ZBTB9,NCBITaxon:9606,gene,624,protein_coding,ENSG00000213588
ENSG00000255621,False,ENSG00000255621,NCBITaxon:9606,gene,1076,lncRNA,ENSG00000255621
ENSG00000154134,False,ROBO3,NCBITaxon:9606,gene,920,protein_coding,ENSG00000154134
ENSG00000226440,False,LAMA4-AS1,NCBITaxon:9606,gene,677,lncRNA,ENSG00000226440
ENSG00000196653,False,ZNF502,NCBITaxon:9606,gene,3163,protein_coding,ENSG00000196653
ENSG00000249740,False,OSMR-DT,NCBITaxon:9606,gene,665,lncRNA,ENSG00000249740
ENSG00000250614,False,ENSG00000250614,NCBITaxon:9606,gene,917,lncRNA,ENSG00000250614
ENSG00000271425,False,NBPF10,NCBITaxon:9606,gene,8220,protein_coding,ENSG00000271425
ENSG00000105866,False,SP4,NCBITaxon:9606,gene,4293,protein_coding,ENSG00000105866
ENSG00000038532,False,CLEC16A,NCBITaxon:9606,gene,1056,protein_coding,ENSG00000038532
ENSG00000168566,False,SNRNP48,NCBITaxon:9606,gene,2610,protein_coding,ENSG00000168566
ENSG00000286781,False,ENSG00000286781,NCBITaxon:9606,gene,827,lncRNA,ENSG00000286781
ENSG00000177697,False,CD151,NCBITaxon:9606,gene,771,protein_coding,ENSG00000177697
ENSG00000053108,False,FSTL4,NCBITaxon:9606,gene,766,protein_coding,ENSG00000053108
ENSG00000172421,False,EFCAB3,NCBITaxon:9606,gene,1317,protein_coding,ENSG00000172421
ENSG00000228697,False,ENSG00000228697,NCBITaxon:9606,gene,686,lncRNA,ENSG00000228697
ENSG00000169715,False,MT1E,NCBITaxon:9606,gene,704,protein_coding,ENSG00000169715
ENSG00000180251,False,SLC9A4,NCBITaxon:9606,gene,2516,protein_coding,ENSG00000180251
ENSG00000224901,False,ENSG00000224901,NCBITaxon:9606,gene,247,lncRNA,ENSG00000224901
ENSG00000237760,False,ENSG00000237760,NCBITaxon:9606,gene,239,lncRNA,ENSG00000237760
ENSG00000261888,False,ENSG00000261888,NCBITaxon:9606,gene,2656,lncRNA,ENSG00000261888
ENSG00000100889,False,PCK2,NCBITaxon:9606,gene,1350,protein_coding,ENSG00000100889
ENSG00000168393,False,DTYMK,NCBITaxon:9606,gene,890,protein_coding,ENSG00000168393
ENSG00000235863,False,B3GALT4,NCBITaxon:9606,gene,1251,protein_coding,ENSG00000235863
ENSG00000015475,False,BID,NCBITaxon:9606,gene,1394,protein_coding,ENSG00000015475
ENSG00000284719,False,ENSG00000284719,NCBITaxon:9606,gene,833,lncRNA,ENSG00000284719
ENSG00000254130,False,LINC01947,NCBITaxon:9606,gene,566,lncRNA,ENSG00000254130
ENSG00000253893,False,FAM85B,NCBITaxon:9606,gene,989,lncRNA,ENSG00000253893
ENSG00000273055,False,ENSG00000273055,NCBITaxon:9606,gene,480,lncRNA,ENSG00000273055
ENSG00000072135,False,PTPN18,NCBITaxon:9606,gene,679,protein_coding,ENSG00000072135
ENSG00000285677,False,ENSG00000285677,NCBITaxon:9606,gene,799,lncRNA,ENSG00000285677
ENSG00000108559,False,NUP88,NCBITaxon:9606,gene,3438,protein_coding,ENSG00000108559
ENSG00000162769,False,FLVCR1,NCBITaxon:9606,gene,599,protein_coding,ENSG00000162769
ENSG00000137393,False,RNF144B,NCBITaxon:9606,gene,2744,protein_coding,ENSG00000137393
ENSG00000185838,False,GNB1L,NCBITaxon:9606,gene,1136,protein_coding,ENSG00000185838
ENSG00000117691,False,NENF,NCBITaxon:9606,gene,860,protein_coding,ENSG00000117691
ENSG00000163320,False,CGGBP1,NCBITaxon:9606,gene,1063,protein_coding,ENSG00000163320
ENSG00000169750,False,RAC3,NCBITaxon:9606,gene,814,protein_coding,ENSG00000169750
ENSG00000180347,False,ITPRID1,NCBITaxon:9606,gene,627,protein_coding,ENSG00000180347
ENSG00000172500,False,FIBP,NCBITaxon:9606,gene,982,protein_coding,ENSG00000172500
ENSG00000130669,False,PAK4,NCBITaxon:9606,gene,1214,protein_coding,ENSG00000130669
ENSG00000267557,False,ENSG00000267557,NCBITaxon:9606,gene,573,lncRNA,ENSG00000267557
ENSG00000204498,False,NFKBIL1,NCBITaxon:9606,gene,1401,protein_coding,ENSG00000204498
ENSG00000204524,False,ZNF805,NCBITaxon:9606,gene,6282,protein_coding,ENSG00000204524
ENSG00000113100,False,CDH9,NCBITaxon:9606,gene,1801,protein_coding,ENSG00000113100
ENSG00000251321,False,PCAT4,NCBITaxon:9606,gene,851,lncRNA,ENSG00000251321
ENSG00000134987,False,WDR36,NCBITaxon:9606,gene,1344,protein_coding,ENSG00000134987
ENSG00000233684,False,LINC01865,NCBITaxon:9606,gene,849,lncRNA,ENSG00000233684
ENSG00000123685,False,BATF3,NCBITaxon:9606,gene,836,protein_coding,ENSG00000123685
ENSG00000140332,False,TLE3,NCBITaxon:9606,gene,2842,protein_coding,ENSG00000140332
ENSG00000248514,False,ENSG00000248514,NCBITaxon:9606,gene,456,lncRNA,ENSG00000248514
ENSG00000148840,False,PPRC1,NCBITaxon:9606,gene,1453,protein_coding,ENSG00000148840
ENSG00000286263,False,ENSG00000286263,NCBITaxon:9606,gene,855,lncRNA,ENSG00000286263
ENSG00000039068,False,CDH1,NCBITaxon:9606,gene,969,protein_coding,ENSG00000039068
ENSG00000138381,False,ASNSD1,NCBITaxon:9606,gene,1570,protein_coding,ENSG00000138381
ENSG00000256512,False,ENSG00000256512,NCBITaxon:9606,gene,191,lncRNA,ENSG00000256512
ENSG00000085514,False,PILRA,NCBITaxon:9606,gene,909,protein_coding,ENSG00000085514
ENSG00000272990,False,ENSG00000272990,NCBITaxon:9606,gene,508,lncRNA,ENSG00000272990
ENSG00000165731,False,RET,NCBITaxon:9606,gene,3004,protein_coding,ENSG00000165731
ENSG00000174407,False,MIR1-1HG,NCBITaxon:9606,gene,830,lncRNA,ENSG00000174407
ENSG00000163121,False,NEURL3,NCBITaxon:9606,gene,1566,protein_coding,ENSG00000163121
ENSG00000286244,False,ENSG00000286244,NCBITaxon:9606,gene,733,lncRNA,ENSG00000286244
ENSG00000285633,False,ENSG00000285633,NCBITaxon:9606,gene,4532,lncRNA,ENSG00000285633
ENSG00000197860,False,SGTB,NCBITaxon:9606,gene,3167,protein_coding,ENSG00000197860
ENSG00000268906,False,ENSG00000268906,NCBITaxon:9606,gene,424,lncRNA,ENSG00000268906
ENSG00000175787,False,ZNF169,NCBITaxon:9606,gene,2336,protein_coding,ENSG00000175787
ENSG00000132259,False,CNGA4,NCBITaxon:9606,gene,1426,protein_coding,ENSG00000132259
ENSG00000249882,False,LINC02501,NCBITaxon:9606,gene,667,lncRNA,ENSG00000249882
ENSG00000064999,False,ANKS1A,NCBITaxon:9606,gene,5615,protein_coding,ENSG00000064999
ENSG00000119333,False,DYNC2I2,NCBITaxon:9606,gene,773,protein_coding,ENSG00000119333
ENSG00000122952,False,ZWINT,NCBITaxon:9606,gene,1456,protein_coding,ENSG00000122952
ENSG00000115596,False,WNT6,NCBITaxon:9606,gene,1063,protein_coding,ENSG00000115596
ENSG00000024526,False,DEPDC1,NCBITaxon:9606,gene,2658,protein_coding,ENSG00000024526
ENSG00000230184,False,SMYD3-IT1,NCBITaxon:9606,gene,361,lncRNA,ENSG00000230184
ENSG00000118492,False,ADGB,NCBITaxon:9606,gene,1832,protein_coding,ENSG00000118492
ENSG00000181588,False,MEX3D,NCBITaxon:9606,gene,2623,protein_coding,ENSG00000181588
ENSG00000187187,False,ZNF546,NCBITaxon:9606,gene,607,protein_coding,ENSG00000187187
ENSG00000230826,False,ENSG00000230826,NCBITaxon:9606,gene,788,lncRNA,ENSG00000230826
ENSG00000257222,False,ENSG00000257222,NCBITaxon:9606,gene,360,lncRNA,ENSG00000257222
ENSG00000286896,False,ENSG00000286896,NCBITaxon:9606,gene,589,lncRNA,ENSG00000286896
ENSG00000162739,False,SLAMF6,NCBITaxon:9606,gene,2733,protein_coding,ENSG00000162739
ENSG00000170779,False,CDCA4,NCBITaxon:9606,gene,1992,protein_coding,ENSG00000170779
ENSG00000115252,False,PDE1A,NCBITaxon:9606,gene,3533,protein_coding,ENSG00000115252
ENSG00000166860,False,ZBTB39,NCBITaxon:9606,gene,6268,protein_coding,ENSG00000166860
ENSG00000285520,False,ENSG00000285520,NCBITaxon:9606,gene,1946,lncRNA,ENSG00000285520
ENSG00000137288,False,UQCC2,NCBITaxon:9606,gene,896,protein_coding,ENSG00000137288
ENSG00000176771,False,NCKAP5,NCBITaxon:9606,gene,1959,protein_coding,ENSG00000176771
ENSG00000262410,False,ENSG00000262410,NCBITaxon:9606,gene,642,lncRNA,ENSG00000262410
ENSG00000156467,False,UQCRB,NCBITaxon:9606,gene,982,protein_coding,ENSG00000156467
ENSG00000198837,False,DENND4B,NCBITaxon:9606,gene,551,protein_coding,ENSG00000198837
ENSG00000212663,False,ENSG00000212663,NCBITaxon:9606,gene,544,lncRNA,ENSG00000212663
ENSG00000276968,False,ENSG00000276968,NCBITaxon:9606,gene,434,lncRNA,ENSG00000276968
ENSG00000259527,False,LINC00052,NCBITaxon:9606,gene,1459,lncRNA,ENSG00000259527
ENSG00000115232,False,ITGA4,NCBITaxon:9606,gene,1144,protein_coding,ENSG00000115232
ENSG00000157211,False,CDCP2,NCBITaxon:9606,gene,2352,protein_coding,ENSG00000157211
ENSG00000258813,False,RBM25-AS1,NCBITaxon:9606,gene,545,lncRNA,ENSG00000258813
ENSG00000230724,False,LINC01001,NCBITaxon:9606,gene,1393,lncRNA,ENSG00000230724
ENSG00000196544,False,BORCS6,NCBITaxon:9606,gene,1836,protein_coding,ENSG00000196544
ENSG00000244286,False,ITGB5-AS1,NCBITaxon:9606,gene,460,lncRNA,ENSG00000244286
ENSG00000226925,False,IL1R1-AS1,NCBITaxon:9606,gene,956,lncRNA,ENSG00000226925
ENSG00000139117,False,CPNE8,NCBITaxon:9606,gene,552,protein_coding,ENSG00000139117
ENSG00000188992,False,LIPI,NCBITaxon:9606,gene,1475,protein_coding,ENSG00000188992
ENSG00000246876,False,LINC02466,NCBITaxon:9606,gene,698,lncRNA,ENSG00000246876
ENSG00000106785,False,TRIM14,NCBITaxon:9606,gene,1230,protein_coding,ENSG00000106785
ENSG00000128626,False,MRPS12,NCBITaxon:9606,gene,944,protein_coding,ENSG00000128626
ENSG00000018510,False,AGPS,NCBITaxon:9606,gene,3044,protein_coding,ENSG00000018510
ENSG00000149968,False,MMP3,NCBITaxon:9606,gene,559,protein_coding,ENSG00000149968
ENSG00000169105,False,CHST14,NCBITaxon:9606,gene,2071,protein_coding,ENSG00000169105
ENSG00000264630,False,PRKCA-AS1,NCBITaxon:9606,gene,616,lncRNA,ENSG00000264630
ENSG00000109771,False,LRP2BP,NCBITaxon:9606,gene,4106,protein_coding,ENSG00000109771
ENSG00000286141,False,ENSG00000286141,NCBITaxon:9606,gene,513,lncRNA,ENSG00000286141
ENSG00000235865,False,GSN-AS1,NCBITaxon:9606,gene,4763,lncRNA,ENSG00000235865
ENSG00000254222,False,ENSG00000254222,NCBITaxon:9606,gene,753,lncRNA,ENSG00000254222
ENSG00000183044,False,ABAT,NCBITaxon:9606,gene,1091,protein_coding,ENSG00000183044
ENSG00000141367,False,CLTC,NCBITaxon:9606,gene,6013,protein_coding,ENSG00000141367
ENSG00000136026,False,CKAP4,NCBITaxon:9606,gene,831,protein_coding,ENSG00000136026
ENSG00000273387,False,ENSG00000273387,NCBITaxon:9606,gene,1410,lncRNA,ENSG00000273387
ENSG00000287851,False,ENSG00000287851,NCBITaxon:9606,gene,531,lncRNA,ENSG00000287851
ENSG00000287231,False,ENSG00000287231,NCBITaxon:9606,gene,2004,lncRNA,ENSG00000287231
ENSG00000285621,False,ENSG00000285621,NCBITaxon:9606,gene,799,lncRNA,ENSG00000285621
ENSG00000164405,False,UQCRQ,NCBITaxon:9606,gene,547,protein_coding,ENSG00000164405
ENSG00000277566,False,ENSG00000277566,NCBITaxon:9606,gene,577,lncRNA,ENSG00000277566
ENSG00000164758,False,MED30,NCBITaxon:9606,gene,564,protein_coding,ENSG00000164758
